,force
156.0,8439.90233230466
156.5,8439.90233230466
157.0,8423.81411121213
157.5,8406.81271605731
158.0,8408.2323753226
158.5,8417.389627792783
159.0,8415.693840298303
159.5,8406.102886424665
160.0,8407.656107713856
160.5,8415.605587776894
161.0,8418.310305339564
161.5,8426.001607817074
162.0,8426.481599947914
162.5,8412.464115469771
163.0,8412.107549886861
163.5,8413.362507667622
164.0,8406.530022279192
164.5,8405.312581920878
165.0,8405.53337195196
165.5,8402.789347674392
166.0,8402.240092609809
166.5,8405.855271436532
167.0,8403.961016777324
167.5,8402.066762118116
168.0,8396.022705362353
168.5,8389.14576182833
169.0,8387.754615804097
169.5,8386.788917350383
170.0,8382.158517072316
170.5,8382.158517072316
171.0,8386.367971870559
171.5,8380.98234587869
172.0,8375.101489910558
172.5,8370.52736576616
173.0,8361.771549716128
173.5,8363.369041563803
174.0,8359.897929639263
174.5,8355.985612826782
175.0,8355.391336855264
175.5,8356.47183862166
176.0,8357.37225676032
176.5,8354.038458601925
177.0,8354.6443649744
177.5,8351.355212548715
178.0,8350.562844586693
178.5,8347.921618046621
179.0,8338.132572182474
179.5,8333.472908314903
180.0,8333.085353341055
180.5,8331.305151646076
181.0,8330.629838042081
181.5,8331.764740071018
182.0,8326.486413907342
182.5,8310.90392766936
183.0,8316.986252196017
183.5,8310.579214378105
184.0,8305.708515009286
184.5,8308.175285534993
185.0,8304.612255925467
185.5,8302.957737595674
186.0,8306.794038338376
186.5,8305.447393749073
187.0,8291.259054929118
187.5,8294.506938190116
188.0,8293.357029192197
188.5,8286.508974073457
189.0,8284.672496244812
189.5,8274.380716919914
190.0,8272.815865229766
190.5,8282.867157876795
191.0,8282.691576339757
191.5,8268.082292039979
192.0,8257.484370547936
192.5,8258.929541660485
193.0,8255.552973640508
193.5,8263.701757795392
194.0,8252.817953544325
194.5,8244.204588261358
195.0,8249.535929428905
195.5,8254.05902987878
196.0,8245.235682468348
196.5,8228.866831055935
197.0,8216.863131744907
197.5,8212.505107953788
198.0,8213.802835596134
198.5,8217.816449449216
199.0,8216.58287659925
199.5,8216.685674336748
200.0,8219.54975436614
200.5,8216.553613009744
