,holder1
464.0,-350.2626062585239
464.5,-351.0612944632498
465.0,-350.8422504352872
465.5,-350.53474465413416
466.0,-353.815159127834
466.5,-353.58064709949053
467.0,-354.94027848886924
467.5,-366.75507757789
468.0,-370.1316455978693
468.5,-371.04165953880914
469.0,-377.93358118225626
469.5,-377.4555154267608
470.0,-372.9120617752102
470.5,-376.21781566032644
471.0,-381.09423643606954
471.5,-379.4117712340031
472.0,-381.0354747731663
472.5,-383.3895523412068
473.0,-386.2355085696029
473.5,-393.77559418999584
474.0,-397.8913492256827
474.5,-396.19828174433087
475.0,-396.01679121325697
475.5,-396.89099405298583
476.0,-394.36790049683407
476.5,-394.3808440075769
477.0,-395.78301077465187
477.5,-391.6604557061472
478.0,-389.0143519011565
478.5,-392.5581033274583
479.0,-392.2834757951666
479.5,-391.4480133015564
480.0,-395.55138758783687
480.5,-396.872000857873
481.0,-397.666995039466
481.5,-399.7273111897682
482.0,-396.8013274133437
482.5,-397.5771877094903
483.0,-399.48520992282755
483.5,-395.93997429080264
484.0,-394.9217153712211
484.5,-397.51927740348117
485.0,-397.04373685911145
485.5,-393.990893690603
486.0,-400.72499324611636
486.5,-392.63347005723745
487.0,-392.1239834604453
487.5,-400.9247266238542
488.0,-399.6028002440317
488.5,-395.72868626844115
489.0,-402.3285347781602
489.5,-402.70888929285513
490.0,-400.572860098105
490.5,-407.50453217212043
491.0,-405.318110585628
491.5,-397.6047161182091
492.0,-404.2324032768697
492.5,-402.2202032208523
493.0,-392.62540381141173
493.5,-402.401318577702
494.0,-403.0963757252589
494.5,-395.9777875236925
495.0,-399.23297225228765
495.5,-400.8421233604759
496.0,-395.8109504320387
496.5,-400.31230159922956
497.0,-401.138200757561
497.5,-394.39120819552716
498.0,-398.5188389383953
498.5,-405.0327905879393
499.0,-399.145744245105
499.5,-400.1812178896762
500.0,-405.9771041108604
500.5,-398.5117935993537
501.0,-401.14382837092785
501.5,-409.77513708266713
502.0,-401.0728735457302
502.5,-401.3072167456726
503.0,-404.12831046681003
503.5,-402.4911201885586
504.0,-404.34885369590074
504.5,-405.2770290080516
505.0,-401.70518280424943
505.5,-402.3001514051033
506.0,-402.8157129383762
506.5,-400.66463709275905
507.0,-401.4716693165346
507.5,-402.3146533318557
508.0,-398.66735381960746
508.5,-402.44718362663986
509.0,-407.8747353380888
509.5,-403.49173360148666
510.0,-411.3529755728923
510.5,-412.0388315725952
511.0,-407.2252041396897
511.5,-411.9417646213765
512.0,-413.67014537660344
512.5,-407.6496777002023
513.0,-410.787447326324
513.5,-413.5091018407612
514.0,-406.71712856903275
514.5,-407.39976476994497
515.0,-416.8924229967811
515.5,-413.9679904214762
516.0,-408.10434196344715
516.5,-413.13674142300204
517.0,-413.0303795303732
517.5,-411.65977429492983
518.0,-414.7640596215204
518.5,-412.9975517857343
519.0,-406.0829501389311
519.5,-412.01717464048886
520.0,-415.14868535046264
520.5,-411.9052320312712
521.0,-415.96566329863094
521.5,-418.0147097924218
522.0,-410.78796319088235
522.5,-412.9819351586425
523.0,-414.54603650034164
523.5,-410.76432721474237
524.0,-411.6389287210776
524.5,-411.53715180237805
525.0,-408.21520594676997
525.5,-409.70825866971626
526.0,-411.00537665394666
526.5,-406.8505674244733
527.0,-414.3161015975365
527.5,-417.19758033158604
528.0,-407.83730449431096
528.5,-414.8608545714262
529.0,-418.7975577084979
529.5,-413.90430098943307
530.0,-423.06450795663477
530.5,-423.2589419984524
531.0,-412.02599123476307
531.5,-415.5107032249391
532.0,-424.732157384281
532.5,-417.827689048982
533.0,-420.0558920572778
533.5,-421.6561977116356
534.0,-419.5873138807268
534.5,-417.9915427840625
535.0,-419.52164396167194
535.5,-417.48646448440746
536.0,-416.932379051684
536.5,-420.62437480086396
537.0,-418.2205397513064
537.5,-416.0523610114774
538.0,-420.67010276691167
538.5,-425.638296929865
539.0,-422.7632430544095
539.5,-426.2401701794263
540.0,-422.3102562528386
540.5,-420.1941437589846
541.0,-425.91723896573706
541.5,-425.65414804084776
542.0,-419.2177528398738
542.5,-420.39562313984385
543.0,-421.094561897645
543.5,-418.8367634149524
544.0,-425.42726142861534
544.5,-426.96847714262503
545.0,-422.1891326974556
545.5,-425.70160758023917
546.0,-427.5321764148487
546.5,-424.4409283925578
547.0,-425.7067662258258
547.5,-427.4978479733122
548.0,-424.6081731254361
548.5,-425.90954789413627
549.0,-428.01230562857893
